starttime,host,user,input,command,time,output,error,input_stat,command_stat,input_md5,command_md5,print_intersections,force,retry_failed,timeout,exit_code,endtime,output_stat,output_md5,result,result_uniq,memory,uniqfile,uniqfile_stat,uniqfile_md5
2026-01-24T11:24:01.254837,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_10.out.csv,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_10.err.txt,"[33188, 1051931, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709547, 170, 1, 0, 0, 372016, 1769251853, 1768835610, 1768835610]",68434d3c82737d3ac6747ab3a22a9f63  /root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,60d8e187d5d94be32b5c6ff3897e338d  /root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,False,False,False,36000,139,2026-01-24T11:24:01.562746,"[33188, 1054349, 170, 1, 0, 0, 0, 1769253841, 1769253841, 1769253841]",d41d8cd98f00b204e9800998ecf8427e  /root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_10.out.csv,,,,,,
2026-01-24T11:23:59.922982,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_3.out.csv,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_3.err.txt,"[33188, 1051933, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1709547, 170, 1, 0, 0, 372016, 1769251853, 1768835610, 1768835610]",0d98bfd42a94629a5d2a660904e02434  /root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,60d8e187d5d94be32b5c6ff3897e338d  /root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,False,False,False,36000,139,2026-01-24T11:24:00.383993,"[33188, 1054315, 170, 1, 0, 0, 0, 1769253840, 1769253840, 1769253840]",d41d8cd98f00b204e9800998ecf8427e  /root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_3.out.csv,,,,,,
2026-01-24T11:24:00.594945,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_5.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,4,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/simple_5.out.csv,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/simple_5.err.txt,"[33188, 1051948, 170, 1, 501, 20, 535, 1769253705, 1755277884, 1769253291]","[33261, 1709547, 170, 1, 0, 0, 372016, 1769251853, 1768835610, 1768835610]",aa49e5bfffa8f242097824413f625c23  /root/segment-intersection-tester/inputs/accuracy/simple_5.csv,60d8e187d5d94be32b5c6ff3897e338d  /root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,False,False,False,36000,0,2026-01-24T11:24:00.998839,"[33188, 1054330, 170, 1, 0, 0, 6, 1769253840, 1769253840, 1769253840]",3ea2b3664477ce6835ff285eb7bcd528  /root/segment-intersection-tester/out/test_ogdf-d/accuracy/simple_5.out.csv,0,,0,,,
2026-01-24T11:24:00.918455,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_4.out.csv,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_4.err.txt,"[33188, 1051934, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709547, 170, 1, 0, 0, 372016, 1769251853, 1768835610, 1768835610]",25bea495c9a3a9cad8c7678df2753403  /root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,60d8e187d5d94be32b5c6ff3897e338d  /root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,False,False,False,36000,139,2026-01-24T11:24:01.313027,"[33188, 1054331, 170, 1, 0, 0, 0, 1769253841, 1769253841, 1769253841]",d41d8cd98f00b204e9800998ecf8427e  /root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_4.out.csv,,,,,,
2026-01-24T11:23:59.216608,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_3.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,4,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/simple_3.out.csv,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/simple_3.err.txt,"[33188, 1051944, 170, 1, 501, 20, 535, 1769253705, 1755251957, 1769253291]","[33261, 1709547, 170, 1, 0, 0, 372016, 1769251853, 1768835610, 1768835610]",4a2c2c4edd4b4c963777cf65f6135ad5  /root/segment-intersection-tester/inputs/accuracy/simple_3.csv,60d8e187d5d94be32b5c6ff3897e338d  /root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,False,False,False,36000,0,2026-01-24T11:23:59.543956,"[33188, 1054293, 170, 1, 0, 0, 6, 1769253839, 1769253839, 1769253839]",3ea2b3664477ce6835ff285eb7bcd528  /root/segment-intersection-tester/out/test_ogdf-d/accuracy/simple_3.out.csv,0,,0,,,
2026-01-24T11:24:01.123364,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_5.out.csv,/root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_5.err.txt,"[33188, 1051935, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709547, 170, 1, 0, 0, 372016, 1769251853, 1768835610, 1768835610]",ce03d0979cc855174aae9b6e0fc8920e  /root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,60d8e187d5d94be32b5c6ff3897e338d  /root/segment-intersection-tester/adapters/cpp/build-release/test_ogdf-d,False,False,False,36000,139,2026-01-24T11:24:01.474646,"[33188, 1054345, 170, 1, 0, 0, 0, 1769253841, 1769253841, 1769253841]",d41d8cd98f00b204e9800998ecf8427e  /root/segment-intersection-tester/out/test_ogdf-d/accuracy/accuracy_5.out.csv,,,,,,
2026-01-24T11:23:56.566590,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,2,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_cgal_boost.out.csv,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_cgal_boost.err.txt,"[33188, 1051953, 170, 1, 501, 20, 792, 1769253704, 1755286347, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:56.883617,"[33188, 1054204, 170, 1, 0, 0, 6, 1769253836, 1769253836, 1769253836]",fce6692e885959bfb278b1d2ad007253  /root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_cgal_boost.out.csv,3,,0,,,
2026-01-24T11:23:56.607807,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_x2.out.csv,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_x2.err.txt,"[33188, 1051957, 170, 1, 501, 20, 796, 1769253704, 1755615916, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:56.957539,"[33188, 1054209, 170, 1, 0, 0, 6, 1769253836, 1769253836, 1769253836]",886347892245771f7754a3b81b123961  /root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_x2.out.csv,3,,0,,,
2026-01-24T11:23:57.000983,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_cgal_inter_arr.out.csv,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_cgal_inter_arr.err.txt,"[33188, 1051954, 170, 1, 501, 20, 792, 1769253705, 1755287078, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",2a0161320382784064b4e5e73f21cab8  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.325294,"[33188, 1054217, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",886347892245771f7754a3b81b123961  /root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_cgal_inter_arr.out.csv,3,,0,,,
2026-01-24T11:23:56.567377,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_pw_ba_tr.out.csv,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_pw_ba_tr.err.txt,"[33188, 1051956, 170, 1, 501, 20, 796, 1769253704, 1755616581, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:56.936258,"[33188, 1054214, 170, 1, 0, 0, 6, 1769253836, 1769253836, 1769253836]",886347892245771f7754a3b81b123961  /root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_pw_ba_tr.out.csv,3,,0,,,
2026-01-24T11:23:56.812593,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_pw.out.csv,/root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_pw.err.txt,"[33188, 1051955, 170, 1, 501, 20, 792, 1769253704, 1755286265, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.104878,"[33188, 1054222, 170, 1, 0, 0, 6, 1769253836, 1769253837, 1769253837]",886347892245771f7754a3b81b123961  /root/segment-intersection-tester/out/test_geos-d/reduced-errs/diff_leda_pw.out.csv,3,,0,,,
2026-01-24T11:23:57.061399,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_6.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_6.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_6.err.txt,"[33188, 1051936, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",605aef98bef1626a7efbf7ab8735bea1  /root/segment-intersection-tester/inputs/accuracy/accuracy_6.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.411331,"[33188, 1054230, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_6.out.csv,0,,0,,,
2026-01-24T11:23:57.488649,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_7.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_7.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_7.err.txt,"[33188, 1051937, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",2265bf93d95cbf406663e4f83aaa2005  /root/segment-intersection-tester/inputs/accuracy/accuracy_7.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.812494,"[33188, 1054239, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",52c88460b37aec3ce8f805f2d46f2da0  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_7.out.csv,1,,0,,,
2026-01-24T11:23:57.979818,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_9.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_9.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_9.err.txt,"[33188, 1051939, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",4f8ed068ea392bef96f069b7bbf9bf28  /root/segment-intersection-tester/inputs/accuracy/accuracy_9.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.285469,"[33188, 1054254, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",52c88460b37aec3ce8f805f2d46f2da0  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_9.out.csv,1,,0,,,
2026-01-24T11:23:58.264882,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_4.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_4.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_4.err.txt,"[33188, 1051946, 170, 1, 501, 20, 535, 1769253705, 1755251962, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",d9e0eae55511ec580947bd1acda7eaa2  /root/segment-intersection-tester/inputs/accuracy/simple_4.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.590209,"[33188, 1054255, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/simple_4.out.csv,0,,0,,,
2026-01-24T11:23:57.911593,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_2.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_2.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_2.err.txt,"[33188, 1051932, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",9f6b90bd733b12c59b3a4bc469bd0730  /root/segment-intersection-tester/inputs/accuracy/accuracy_2.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.238694,"[33188, 1054251, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_2.out.csv,0,,0,,,
2026-01-24T11:23:57.218352,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_1.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_1.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_1.err.txt,"[33188, 1051930, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",a890ddf0ea2ef8d6785829d00d3fa1dd  /root/segment-intersection-tester/inputs/accuracy/accuracy_1.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.516171,"[33188, 1054234, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_1.out.csv,0,,0,,,
2026-01-24T11:23:57.440459,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_2.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_2.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_2.err.txt,"[33188, 1051942, 170, 1, 501, 20, 535, 1769253705, 1755251951, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",77539323b79d61c84f5e602dc69feadd  /root/segment-intersection-tester/inputs/accuracy/simple_2.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.776990,"[33188, 1054235, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/simple_2.out.csv,0,,0,,,
2026-01-24T11:23:57.548894,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_1.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_1.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_1.err.txt,"[33188, 1051940, 170, 1, 501, 20, 535, 1769253705, 1755251946, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",caf1c5897a8f09cb3ca3f0395e2df5e2  /root/segment-intersection-tester/inputs/accuracy/simple_1.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.889318,"[33188, 1054243, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/simple_1.out.csv,0,,0,,,
2026-01-24T11:23:57.871445,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_8.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_8.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_8.err.txt,"[33188, 1051938, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",7e353551cfa6085eb437e3661b54f534  /root/segment-intersection-tester/inputs/accuracy/accuracy_8.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.173932,"[33188, 1054246, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",52c88460b37aec3ce8f805f2d46f2da0  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_8.out.csv,1,,0,,,
2026-01-24T11:23:58.330877,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_6.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_6.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_6.err.txt,"[33188, 1051950, 170, 1, 501, 20, 535, 1769253706, 1755252112, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",0178f890c6f469f4af3bbc74adc6ca9b  /root/segment-intersection-tester/inputs/accuracy/simple_6.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.631832,"[33188, 1054264, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",52c88460b37aec3ce8f805f2d46f2da0  /root/segment-intersection-tester/out/test_geos-d/accuracy/simple_6.out.csv,1,,0,,,
2026-01-24T11:23:58.695792,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_10.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_10.err.txt,"[33188, 1051931, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",68434d3c82737d3ac6747ab3a22a9f63  /root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:59.056113,"[33188, 1054271, 170, 1, 0, 0, 6, 1769253838, 1769253839, 1769253839]",52c88460b37aec3ce8f805f2d46f2da0  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_10.out.csv,1,,0,,,
2026-01-24T11:23:57.608753,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_3.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_3.err.txt,"[33188, 1051933, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",0d98bfd42a94629a5d2a660904e02434  /root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.910280,"[33188, 1054245, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",52c88460b37aec3ce8f805f2d46f2da0  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_3.out.csv,1,,0,,,
2026-01-24T11:23:58.048682,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_5.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,4,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_5.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_5.err.txt,"[33188, 1051948, 170, 1, 501, 20, 535, 1769253705, 1755277884, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",aa49e5bfffa8f242097824413f625c23  /root/segment-intersection-tester/inputs/accuracy/simple_5.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.365899,"[33188, 1054258, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",2034350609cd3fb198b61b84893a4e2c  /root/segment-intersection-tester/out/test_geos-d/accuracy/simple_5.out.csv,1,,0,,,
2026-01-24T11:23:58.392466,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_4.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_4.err.txt,"[33188, 1051934, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",25bea495c9a3a9cad8c7678df2753403  /root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.669942,"[33188, 1054266, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_4.out.csv,0,,0,,,
2026-01-24T11:23:57.040466,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_3.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,0,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_3.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/simple_3.err.txt,"[33188, 1051944, 170, 1, 501, 20, 535, 1769253705, 1755251957, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",4a2c2c4edd4b4c963777cf65f6135ad5  /root/segment-intersection-tester/inputs/accuracy/simple_3.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:57.391831,"[33188, 1054213, 170, 1, 0, 0, 6, 1769253837, 1769253837, 1769253837]",b18471d93fb115f0f4682864d4c9d22c  /root/segment-intersection-tester/out/test_geos-d/accuracy/simple_3.out.csv,0,,0,,,
2026-01-24T11:23:58.488665,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,1,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_5.out.csv,/root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_5.err.txt,"[33188, 1051935, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709541, 170, 1, 0, 0, 34584, 1769251853, 1768835593, 1768835593]",ce03d0979cc855174aae9b6e0fc8920e  /root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,0676010e51bebcf60948dc1b65e0d704  /root/segment-intersection-tester/adapters/cpp/build-release/test_geos-d,False,False,False,36000,0,2026-01-24T11:23:58.777207,"[33188, 1054270, 170, 1, 0, 0, 6, 1769253838, 1769253838, 1769253838]",52c88460b37aec3ce8f805f2d46f2da0  /root/segment-intersection-tester/out/test_geos-d/accuracy/accuracy_5.out.csv,1,,0,,,
