starttime,host,user,input,command,time,output,error,input_stat,command_stat,input_md5,command_md5,print_intersections,force,retry_failed,timeout,exit_code,endtime,output_stat,output_md5,result,result_uniq,memory,uniqfile,uniqfile_stat,uniqfile_md5
2026-01-24T11:26:35.152432,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_1.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_1.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_1.err.txt,"[33188, 1051940, 170, 1, 501, 20, 535, 1769253705, 1755251946, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",caf1c5897a8f09cb3ca3f0395e2df5e2  /root/segment-intersection-tester/inputs/accuracy/simple_1.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:35.480623,"[33188, 1056548, 170, 1, 0, 0, 20, 1769253995, 1769253995, 1769253995]",ed7523b65dd0aff1ec8d0cd8a39608cc  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_1.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_1.uniq.csv,"(33188, 1190543, 170, 1, 0, 0, 20, 1769254502, 1769254502, 1769254502)",ed7523b65dd0aff1ec8d0cd8a39608cc  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_1.uniq.csv
2026-01-24T11:26:35.275784,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_8.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_8.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_8.err.txt,"[33188, 1051938, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",7e353551cfa6085eb437e3661b54f534  /root/segment-intersection-tester/inputs/accuracy/accuracy_8.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:35.576153,"[33188, 1056554, 170, 1, 0, 0, 25, 1769253995, 1769253995, 1769253995]",3265c020971172a0e0a0694f2e8f4d9e  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_8.out.csv,2,2,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_8.uniq.csv,"(33188, 1190544, 170, 1, 0, 0, 25, 1769254502, 1769254502, 1769254502)",3265c020971172a0e0a0694f2e8f4d9e  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_8.uniq.csv
2026-01-24T11:26:35.692443,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_6.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_6.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_6.err.txt,"[33188, 1051950, 170, 1, 501, 20, 535, 1769253706, 1755252112, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",0178f890c6f469f4af3bbc74adc6ca9b  /root/segment-intersection-tester/inputs/accuracy/simple_6.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:35.986633,"[33188, 1056569, 170, 1, 0, 0, 24, 1769253995, 1769253995, 1769253995]",0aa05a4e9e9717f735ca4adde7094dba  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_6.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_6.uniq.csv,"(33188, 1190545, 170, 1, 0, 0, 24, 1769254502, 1769254502, 1769254502)",0aa05a4e9e9717f735ca4adde7094dba  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_6.uniq.csv
2026-01-24T11:26:36.066268,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_10.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_10.err.txt,"[33188, 1051931, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",68434d3c82737d3ac6747ab3a22a9f63  /root/segment-intersection-tester/inputs/accuracy/accuracy_10.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:36.411157,"[33188, 1056581, 170, 1, 0, 0, 632, 1769253996, 1769253996, 1769253996]",4edcee46e04e650a4266799b7ae281c0  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_10.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_10.uniq.csv,"(33188, 1190546, 170, 1, 0, 0, 632, 1769254502, 1769254502, 1769254502)",4edcee46e04e650a4266799b7ae281c0  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_10.uniq.csv
2026-01-24T11:26:35.234389,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_3.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_3.err.txt,"[33188, 1051933, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",0d98bfd42a94629a5d2a660904e02434  /root/segment-intersection-tester/inputs/accuracy/accuracy_3.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:35.533196,"[33188, 1056551, 170, 1, 0, 0, 24, 1769253995, 1769253995, 1769253995]",a7083f81da570a24b8d72c5d477599cb  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_3.out.csv,2,2,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_3.uniq.csv,"(33188, 1190547, 170, 1, 0, 0, 24, 1769254502, 1769254502, 1769254502)",a7083f81da570a24b8d72c5d477599cb  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_3.uniq.csv
2026-01-24T11:26:35.627554,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_5.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_5.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_5.err.txt,"[33188, 1051948, 170, 1, 501, 20, 535, 1769253705, 1755277884, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",aa49e5bfffa8f242097824413f625c23  /root/segment-intersection-tester/inputs/accuracy/simple_5.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:35.923123,"[33188, 1056564, 170, 1, 0, 0, 24, 1769253995, 1769253995, 1769253995]",c4c95477044d5b24cb2884d66b0e2ed3  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_5.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_5.uniq.csv,"(33188, 1190548, 170, 1, 0, 0, 24, 1769254502, 1769254502, 1769254502)",c4c95477044d5b24cb2884d66b0e2ed3  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_5.uniq.csv
2026-01-24T11:26:35.953076,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_4.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_4.err.txt,"[33188, 1051934, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",25bea495c9a3a9cad8c7678df2753403  /root/segment-intersection-tester/inputs/accuracy/accuracy_4.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:36.256299,"[33188, 1056575, 170, 1, 0, 0, 8, 1769253996, 1769253996, 1769253996]",b366ce831172f814a320f0567bfecf55  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_4.out.csv,0,0,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_4.uniq.csv,"(33188, 1190549, 170, 1, 0, 0, 8, 1769254502, 1769254502, 1769254502)",b366ce831172f814a320f0567bfecf55  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_4.uniq.csv
2026-01-24T11:26:34.488457,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_3.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_3.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_3.err.txt,"[33188, 1051944, 170, 1, 501, 20, 535, 1769253705, 1755251957, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",4a2c2c4edd4b4c963777cf65f6135ad5  /root/segment-intersection-tester/inputs/accuracy/simple_3.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:34.762538,"[33188, 1056533, 170, 1, 0, 0, 20, 1769253994, 1769253994, 1769253994]",7c9f6c563347f234e42023b8324ab651  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_3.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_3.uniq.csv,"(33188, 1190550, 170, 1, 0, 0, 20, 1769254502, 1769254502, 1769254502)",7c9f6c563347f234e42023b8324ab651  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/simple_3.uniq.csv
2026-01-24T11:26:36.012405,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_5.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_5.err.txt,"[33188, 1051935, 170, 1, 501, 20, 535, 1769253706, 1754486428, 1769253291]","[33261, 1709536, 170, 1, 0, 0, 916672, 1769251853, 1768835576, 1768835576]",ce03d0979cc855174aae9b6e0fc8920e  /root/segment-intersection-tester/inputs/accuracy/accuracy_5.csv,b4326ffb138ed8bca56e385b8ee45626  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-ba-r,True,False,False,36000,0,2026-01-24T11:26:36.320637,"[33188, 1056578, 170, 1, 0, 0, 632, 1769253996, 1769253996, 1769253996]",4edcee46e04e650a4266799b7ae281c0  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_5.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_5.uniq.csv,"(33188, 1190551, 170, 1, 0, 0, 632, 1769254503, 1769254503, 1769254503)",4edcee46e04e650a4266799b7ae281c0  /root/segment-intersection-tester/out-intersections/test_leda-ba-r/accuracy/accuracy_5.uniq.csv
2026-01-24T11:26:31.902132,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_boost.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_boost.err.txt,"[33188, 1051953, 170, 1, 501, 20, 792, 1769253704, 1755286347, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_boost.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:32.187289,"[33188, 1056451, 170, 1, 0, 0, 398, 1769253992, 1769253992, 1769253992]",007ec12b69e2ff781af7788e421b4857  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_boost.out.csv,3,3,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_boost.uniq.csv,"(33188, 1190552, 170, 1, 0, 0, 398, 1769254503, 1769254503, 1769254503)",007ec12b69e2ff781af7788e421b4857  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_boost.uniq.csv
2026-01-24T11:26:32.035674,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_x2.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_x2.err.txt,"[33188, 1051957, 170, 1, 501, 20, 796, 1769253704, 1755615916, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_x2.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:32.342863,"[33188, 1056457, 170, 1, 0, 0, 138, 1769253992, 1769253992, 1769253992]",7c33edae4f5bcfbc1c3727138a827c98  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_x2.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_x2.uniq.csv,"(33188, 1190553, 170, 1, 0, 0, 138, 1769254503, 1769254503, 1769254503)",7c33edae4f5bcfbc1c3727138a827c98  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_x2.uniq.csv
2026-01-24T11:26:32.273837,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_inter_arr.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_inter_arr.err.txt,"[33188, 1051954, 170, 1, 501, 20, 792, 1769253705, 1755287078, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",2a0161320382784064b4e5e73f21cab8  /root/segment-intersection-tester/inputs/reduced-errs/diff_cgal_inter_arr.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:32.540363,"[33188, 1056463, 170, 1, 0, 0, 398, 1769253992, 1769253992, 1769253992]",a6a7d1101bbe1db877d72b8032999a90  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_inter_arr.out.csv,3,3,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_inter_arr.uniq.csv,"(33188, 1190554, 170, 1, 0, 0, 398, 1769254503, 1769254503, 1769254503)",60cbace2ef58a06ef296b2a39eb6ead8  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_cgal_inter_arr.uniq.csv
2026-01-24T11:26:31.950536,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw_ba_tr.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw_ba_tr.err.txt,"[33188, 1051956, 170, 1, 501, 20, 796, 1769253704, 1755616581, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",af9852bc2afcef6f64b568ff3780da90  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw_ba_tr.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:32.244388,"[33188, 1056453, 170, 1, 0, 0, 138, 1769253992, 1769253992, 1769253992]",7c33edae4f5bcfbc1c3727138a827c98  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw_ba_tr.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw_ba_tr.uniq.csv,"(33188, 1190555, 170, 1, 0, 0, 138, 1769254503, 1769254503, 1769254503)",7c33edae4f5bcfbc1c3727138a827c98  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw_ba_tr.uniq.csv
2026-01-24T11:26:32.227102,cc9867ce380a,root,/root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw.err.txt,"[33188, 1051955, 170, 1, 501, 20, 792, 1769253704, 1755286265, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",ef74a0d6e36fc1020c3aa67cf7bbc1a5  /root/segment-intersection-tester/inputs/reduced-errs/diff_leda_pw.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:32.507326,"[33188, 1056461, 170, 1, 0, 0, 398, 1769253992, 1769253992, 1769253992]",007ec12b69e2ff781af7788e421b4857  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw.out.csv,3,3,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw.uniq.csv,"(33188, 1190556, 170, 1, 0, 0, 398, 1769254503, 1769254503, 1769254503)",007ec12b69e2ff781af7788e421b4857  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/reduced-errs/diff_leda_pw.uniq.csv
2026-01-24T11:26:32.440153,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_6.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_6.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_6.err.txt,"[33188, 1051936, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",605aef98bef1626a7efbf7ab8735bea1  /root/segment-intersection-tester/inputs/accuracy/accuracy_6.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:32.728178,"[33188, 1056462, 170, 1, 0, 0, 268, 1769253992, 1769253992, 1769253992]",d2f9ffdd65be46cfda7ae43ff78fefae  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_6.out.csv,2,2,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_6.uniq.csv,"(33188, 1190557, 170, 1, 0, 0, 268, 1769254503, 1769254503, 1769254503)",c2f2a8f244556bd51cf1b84ef058e05f  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_6.uniq.csv
2026-01-24T11:26:32.695283,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_7.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_7.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_7.err.txt,"[33188, 1051937, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",2265bf93d95cbf406663e4f83aaa2005  /root/segment-intersection-tester/inputs/accuracy/accuracy_7.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:32.987616,"[33188, 1056479, 170, 1, 0, 0, 138, 1769253992, 1769253992, 1769253992]",698c19ecd2f4a242d78e4327edc2d8c8  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_7.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_7.uniq.csv,"(33188, 1190558, 170, 1, 0, 0, 138, 1769254503, 1769254503, 1769254503)",698c19ecd2f4a242d78e4327edc2d8c8  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_7.uniq.csv
2026-01-24T11:26:33.200964,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_9.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_9.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_9.err.txt,"[33188, 1051939, 170, 1, 501, 20, 535, 1769253705, 1754486428, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",4f8ed068ea392bef96f069b7bbf9bf28  /root/segment-intersection-tester/inputs/accuracy/accuracy_9.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:33.490398,"[33188, 1056486, 170, 1, 0, 0, 138, 1769253993, 1769253993, 1769253993]",3ab93053ccafdde2af01dbb68b481287  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_9.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_9.uniq.csv,"(33188, 1190559, 170, 1, 0, 0, 138, 1769254503, 1769254503, 1769254503)",3ab93053ccafdde2af01dbb68b481287  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_9.uniq.csv
2026-01-24T11:26:33.394758,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/simple_4.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/simple_4.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/simple_4.err.txt,"[33188, 1051946, 170, 1, 501, 20, 535, 1769253705, 1755251962, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",d9e0eae55511ec580947bd1acda7eaa2  /root/segment-intersection-tester/inputs/accuracy/simple_4.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:33.679928,"[33188, 1056499, 170, 1, 0, 0, 138, 1769253993, 1769253993, 1769253993]",3ad7ff9b0ee30f463f801ca57a32b1d1  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/simple_4.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/simple_4.uniq.csv,"(33188, 1190560, 170, 1, 0, 0, 138, 1769254503, 1769254503, 1769254503)",3ad7ff9b0ee30f463f801ca57a32b1d1  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/simple_4.uniq.csv
2026-01-24T11:26:33.077914,cc9867ce380a,root,/root/segment-intersection-tester/inputs/accuracy/accuracy_2.csv,/root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_2.out.csv,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_2.err.txt,"[33188, 1051932, 170, 1, 501, 20, 535, 1769253705, 1754486412, 1769253291]","[33261, 1709510, 170, 1, 0, 0, 1215904, 1769251853, 1768835494, 1768835494]",9f6b90bd733b12c59b3a4bc469bd0730  /root/segment-intersection-tester/inputs/accuracy/accuracy_2.csv,cea4609eed234811460eec72ff6641bc  /root/segment-intersection-tester/adapters/cpp/build-release/test_leda-mm-d,True,False,False,36000,0,2026-01-24T11:26:33.353361,"[33188, 1056483, 170, 1, 0, 0, 138, 1769253993, 1769253993, 1769253993]",698c19ecd2f4a242d78e4327edc2d8c8  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_2.out.csv,1,1,,/root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_2.uniq.csv,"(33188, 1190561, 170, 1, 0, 0, 138, 1769254503, 1769254503, 1769254503)",698c19ecd2f4a242d78e4327edc2d8c8  /root/segment-intersection-tester/out-intersections/test_leda-mm-d/accuracy/accuracy_2.uniq.csv
